feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
0.731174,-0.251507,-0.779272,-1.544940,-0.118476,-0.935698,-1.624034,-1.948310,0
-2.328835,-1.171577,-1.023867,-0.645612,0.325405,0.104461,0.928727,-0.766586,0
0.395873,-0.875004,0.727488,-0.314205,-0.448595,0.196300,0.949858,1.197685,1
1.146007,-0.818768,0.342482,2.173550,-1.568902,-0.962828,0.155958,0.312820,1
0.175314,-2.018606,-0.178108,-0.758222,-0.906495,2.149650,0.208157,-0.263744,1
0.289676,-0.195555,-0.610672,-1.144753,0.767029,0.000008,0.835953,0.758365,0
0.138859,0.103623,-0.168723,-0.556876,0.474481,-0.951387,-0.143078,-0.207406,0
0.094580,-0.797201,-1.391958,1.045667,-0.392445,0.398198,-0.435034,0.244037,1
-0.051276,0.533306,-1.210933,-2.010923,0.658492,0.568993,0.531093,-0.160662,0
0.872518,0.188283,0.468213,0.173070,-1.785612,1.236000,-0.704943,1.147878,1
0.106446,0.226700,0.497679,0.143811,0.925220,-0.160557,0.693019,0.430387,1
-0.431488,-0.458998,-0.358593,0.554704,0.374683,-0.703572,-0.165154,0.491590,1
-0.315452,-1.059586,0.843371,-2.246426,-0.365345,0.024348,1.956606,0.482654,0
0.849546,0.112631,-0.487674,0.316678,0.004085,-0.487186,-0.573929,0.307877,1
-1.488230,-1.345785,-0.224138,0.857631,-0.582544,0.783710,-0.267745,-1.781189,1
-1.502316,0.540467,-0.196659,-0.119557,-1.337483,1.308528,-0.824903,0.336137,1
1.662057,0.046387,-0.814567,-1.874589,0.208119,0.543109,-1.623976,0.254744,0
-0.758146,-0.312620,-0.809072,0.567901,0.912590,-1.428424,-1.533488,0.646957,1
-0.758593,-0.341029,-0.037117,-0.132661,-0.909764,-1.785754,1.069034,0.066063,0
2.207616,0.156579,-0.287940,-0.150806,0.139389,-0.775491,-1.315399,1.743239,1
0.473319,-1.303994,0.128238,3.063948,0.813829,-1.303652,-1.506698,0.428288,1
0.063083,-0.331749,1.901555,-0.862513,-0.664100,0.747058,-0.940004,-0.904520,1
0.939762,0.682262,-0.049325,0.761098,-0.932506,-0.966913,0.091252,0.716231,1
-0.327357,0.261849,-0.272316,0.722579,1.069835,-0.300286,0.006488,-0.209630,0
1.620733,0.974159,-0.237170,0.419645,-0.431838,-1.156427,-0.326647,-2.107197,0
-1.954819,-1.344611,-0.259430,0.878258,0.862562,-0.120072,0.372221,-0.033653,0
1.362005,0.663446,0.082036,0.627406,0.095185,-0.728602,-0.089106,1.114754,1
1.948303,-0.362553,1.772310,-1.391497,1.754440,-1.048933,-0.015648,0.129885,0
0.045683,-1.433700,0.657087,-0.340562,0.252165,-1.245435,0.843665,-0.182277,1
-0.118085,-0.606537,-1.075626,1.396576,0.453680,-0.681565,0.647765,0.327504,1
-1.649204,-0.527201,0.902075,-0.919349,0.058603,0.957583,0.269633,-2.143877,0
0.343568,-0.970337,0.495423,1.724547,0.685049,0.027343,-0.829964,0.250296,1
-0.248873,0.188404,0.136873,0.104987,0.453170,0.695089,0.672994,2.823852,1
0.056480,0.998873,0.592309,1.541568,-1.376310,0.186418,-0.634466,0.291705,1
0.452013,-0.260004,0.027853,-0.638521,0.346770,-0.887807,-2.185998,-0.329229,0
-0.870709,-0.562219,-1.750725,-0.736045,0.071272,0.947169,-0.008044,-0.370934,0
-0.568096,0.592970,-1.613801,-1.412795,0.839639,0.613911,1.219611,-2.147403,0
-0.734872,-0.103739,1.115616,2.180125,0.633504,0.485361,-0.295700,-0.124494,1
-0.617981,-1.417051,0.433939,1.867276,0.100145,0.722762,-0.916704,-0.380873,1
-1.363791,1.011134,0.616164,-0.150543,1.404501,-0.503829,1.117588,1.365623,0
0.253238,1.682161,1.313193,0.266005,0.695540,1.023129,0.521775,-0.722853,0
0.527734,-0.256604,-0.048022,0.663740,-0.928389,0.519263,-0.757163,1.020353,1
-0.711892,-1.240458,-0.007627,-0.767415,0.005844,-0.650370,0.605058,-2.580036,0
-0.221174,0.297551,0.483269,0.578318,-1.336111,-0.483520,-1.412337,1.208339,1
-0.090091,-0.723612,-0.080806,0.743840,0.883706,-0.437368,-0.877915,-0.818480,1
-0.977963,1.038413,0.178144,-0.490509,-0.511723,-0.727234,1.197359,-0.369658,0
-0.302533,-0.329463,0.714495,-0.047054,0.465229,1.873442,-0.110882,-0.301755,0
-1.384212,-0.153913,0.454803,2.163899,1.000071,0.237416,-2.183763,1.065309,1
-0.496048,-0.110061,-0.187942,1.495317,-1.594829,-1.066488,0.248896,-1.290828,1
0.139261,-0.916294,0.523820,2.281072,0.887465,1.414092,-0.755335,-0.140213,1
0.553071,-0.423779,-0.120265,-0.480619,-0.149535,1.873010,-0.607443,0.117034,1
0.919157,1.057325,1.504983,-0.423583,1.289831,-0.475900,0.083824,-0.498403,0
0.238629,0.498218,-0.380703,-1.891441,0.618380,-0.427437,-0.924939,1.619835,0
-1.021005,-0.653621,-1.079519,-0.682338,0.472720,-1.668728,1.719162,1.293825,0
0.237067,-0.718461,0.794402,2.413989,-0.057629,-0.187086,-0.841023,-0.607613,1
-1.167895,-1.219473,-0.166224,0.109650,-0.481412,0.648763,-0.650321,0.585221,1
1.651579,-0.670655,1.088895,-0.440883,1.394965,-0.031209,-0.939335,-0.286156,1
0.176397,-0.438944,-1.132854,-0.317407,0.057708,-0.714978,-0.685275,-1.050104,0
-1.495442,-0.785777,-0.207926,0.450010,-0.926575,-0.371603,0.827811,0.421703,0
-0.747339,-1.536825,-1.235216,-1.478497,1.167968,0.280107,-0.207470,-0.806043,0
-0.262320,0.762672,1.233328,0.179735,-0.571716,0.813326,-0.747090,0.872503,1
-0.389107,0.945943,-1.728811,1.470501,-0.020868,1.674247,-0.867920,-2.168547,1
-1.056952,1.959070,-0.547610,-0.469632,-0.775721,1.326538,0.284966,0.612226,0
-0.498777,1.997387,1.438640,-1.931932,-0.632428,-1.167666,-1.126604,-0.489530,0
0.347345,0.499589,-1.018818,0.433200,-2.023576,0.115182,0.328704,0.082263,1
0.627082,0.798759,-1.026245,-1.705794,0.025349,-1.004684,0.933804,-1.079846,0
-1.303453,0.785556,-0.878079,-1.642105,-0.362530,1.057190,-0.308477,-1.274226,0
1.449732,1.233409,0.150410,0.440572,1.611386,0.383867,-1.541417,0.221488,0
-0.797245,0.802512,0.009514,-0.075113,0.989141,1.997369,0.818581,-0.568215,0
-1.192814,-0.832614,0.429745,0.102686,-1.509739,0.722238,0.717946,0.939939,1
0.130595,0.620706,1.026698,-0.393095,0.172083,1.033668,0.957358,-0.948166,0
-0.334961,0.528899,-0.154746,-2.205679,0.712881,-0.470332,1.948285,1.837211,0
-0.216772,-1.454815,-1.966745,-0.143117,-0.318364,-0.166797,0.072827,0.868978,1
-1.711886,0.450794,-0.736571,1.002988,1.202743,0.286587,2.296568,0.394635,0
-0.729269,0.849368,3.131285,-0.619042,-0.877003,1.907078,-0.682231,-0.017308,1
0.796618,-0.926958,-0.822432,-0.488332,-0.501262,-0.589521,0.191300,-1.369953,0
-0.962746,-0.089696,0.247608,-0.174165,1.006389,0.342654,1.066062,-0.296330,0
-1.314212,0.362563,0.548241,0.387169,-0.486789,1.022907,1.817354,1.211383,1
1.683628,0.674776,-1.178991,-1.183855,0.345351,0.726191,1.903884,1.073558,0
0.466824,-0.980692,-1.469520,-0.448035,-0.366655,3.296628,0.261775,-0.591351,1
-0.628885,1.762606,-0.867112,0.127365,0.726726,1.323770,-0.249422,-1.331561,0
-2.367846,-1.029294,-0.314058,0.768104,-1.031589,-1.126480,-0.352075,-1.331148,0
0.032769,0.359251,0.422611,0.849683,2.312885,-0.349198,1.971995,0.016778,0
1.708768,0.423907,-0.493758,-0.543520,-1.179615,0.779265,1.220969,-0.748600,0
-0.158116,1.111137,-1.618598,-0.129300,0.419354,0.648334,2.204176,-0.931968,0
0.011826,1.281858,-0.513873,-1.133127,0.682204,-0.314698,-1.585830,1.293430,0
0.781708,-0.178925,1.681630,-1.609676,-1.305891,-0.365047,-0.659713,1.112934,1
-1.356987,1.542452,0.222155,0.219565,-1.467617,-0.396918,-0.165065,-0.433695,0
-2.197650,0.606140,-0.220837,-0.496884,0.830187,0.351095,-1.295946,0.855473,0
0.628413,-1.066966,0.086478,-1.175755,2.334783,-1.540436,1.360899,1.215077,0
-0.160779,0.355477,0.322318,0.054815,0.364392,-0.228904,0.992558,-1.392067,0
0.344093,-0.217746,-2.629906,0.784186,-0.008002,0.439817,-1.306706,-0.223545,0
-0.075311,-0.828941,-1.121070,1.067615,1.381159,-0.295767,-2.031911,-0.202116,1
-0.337779,-0.631501,-0.460141,-0.711835,0.941320,1.920938,-1.273683,-0.818398,0
0.212418,-1.966205,-1.247986,-0.802964,2.259784,0.411386,0.943642,0.052296,0
-1.391245,-0.411975,1.196085,1.199511,0.685229,-0.568572,0.132688,0.222272,1
-0.373213,-1.108993,1.118025,-1.356292,0.141217,-0.160456,0.562076,0.377704,1
1.445584,-2.172509,-0.156881,-1.481536,1.210968,0.468885,0.474813,0.328048,0
1.161201,1.092861,0.407800,-0.602825,-1.251078,2.569017,-1.243972,0.401732,0
1.277526,-1.991510,1.650753,0.079605,-0.595788,2.083278,0.855116,0.838493,1
-0.315189,0.448687,1.063002,0.981448,-1.246766,1.806128,0.582646,0.967043,1
-0.747684,0.547780,0.969741,1.602262,1.018164,-1.191631,0.881632,-0.366906,1
0.974979,-1.011023,1.391105,-1.235225,-0.158104,-0.126972,-0.605264,-0.079455,1
-0.425930,1.352417,-1.395520,0.533104,1.070509,1.393956,-0.833580,-0.970809,0
0.787844,2.615404,1.834799,-0.418144,0.670040,0.138540,-0.989320,0.772669,0
-0.613085,0.716199,-0.238508,-0.038771,2.316193,0.664515,0.951384,-0.371466,0
0.797070,-1.198286,1.438807,0.697317,-0.243770,-0.601585,0.092789,-0.888382,1
-0.803662,-1.571017,1.749117,0.713325,1.544328,-0.661785,-0.079839,-0.685255,1
-0.546491,0.273433,1.412191,-0.397225,2.174923,1.175980,-0.870353,-0.318989,0
0.748191,1.427854,0.401720,1.844287,-0.597498,2.491036,0.873594,-1.436915,1
-0.368413,1.142217,-1.537600,0.500920,-1.724976,0.350099,-1.074689,0.945446,1
0.095302,-0.632616,1.054432,1.875577,-0.437704,-0.695809,0.046287,-1.167672,1
-1.037190,0.246650,-0.406524,0.227215,-1.235850,0.855357,0.309051,0.469565,1
-0.471056,0.010453,0.598814,0.489133,1.100471,0.029932,0.573522,-1.583908,0
-1.853716,-0.613103,1.147416,-0.381805,-0.569397,-0.463890,-0.910119,0.301656,0
-1.202352,0.787966,-0.140425,-0.803846,1.236867,1.995333,0.983869,0.064643,0
-0.618812,-1.332184,-0.195485,1.127536,1.344917,-0.145253,1.584827,0.408817,1
0.509327,0.157431,-1.289587,-1.287774,-0.395708,-0.528162,0.384061,-0.618197,0
0.706837,0.074416,0.825634,0.310741,2.086369,-0.093962,0.257634,1.638593,1
-0.681762,-0.023139,-0.329954,-2.095548,0.767314,-0.013225,-0.298927,-0.921228,0
-0.002831,0.244720,-0.708643,0.687262,0.016183,-0.064935,0.472080,-0.633668,0
-1.962497,-1.108989,0.439982,0.789767,-0.800171,0.939361,-0.248894,-0.170541,1
-0.469036,-0.935624,0.240511,-1.034330,0.589100,-1.221936,0.057121,-0.372786,0
-1.700053,0.214737,0.143250,-1.013608,-1.467279,-0.878991,-0.922839,1.441958,1
-0.748951,-0.179938,1.432940,1.096021,-1.002160,-0.505216,-1.263350,-1.407874,1
1.924302,-0.528484,-1.051349,-0.856040,-1.047748,1.092864,-0.934708,-2.497624,0
0.501355,-0.429288,-0.030625,-0.347375,-0.971067,-1.073710,-1.234474,2.093495,1
0.662716,-0.464529,-0.762982,-1.457670,0.457962,0.219526,1.672575,-0.888239,0
-0.531629,-1.994280,-1.345153,-0.308429,0.484798,0.150946,-0.136743,-0.262329,0
0.280424,-0.430569,-1.184038,0.486216,1.824395,0.521746,-0.951503,0.177001,0
0.421669,1.848789,-0.569689,1.502428,1.243613,0.745388,0.550089,0.088350,1
1.071243,0.745375,1.019672,-0.726648,-0.325771,0.685124,-0.674000,-1.080803,0
-0.657185,-0.106288,-0.906874,-0.967870,0.767206,-1.442259,0.359536,-1.001361,0
0.610137,-0.028512,-1.422245,1.059015,0.034422,-0.143536,-1.489828,-0.432568,1
0.250798,1.676082,-1.869186,-1.387682,-0.233459,-1.179618,-1.033421,0.310543,0
0.985619,-1.263964,-1.669769,1.123857,-1.013111,0.188489,0.567355,0.116320,1
0.652013,3.366022,0.014473,-0.398445,-0.256002,-0.989558,0.092525,-0.514065,0
0.877663,-2.054617,-0.280407,-0.455674,0.499537,0.143927,-1.333915,-1.244642,1
-0.704178,0.744280,0.180340,-0.378907,-0.374771,0.741488,0.518837,-0.045858,0
-0.190184,0.401653,1.122552,0.969025,-0.642740,0.846905,-0.014969,-0.711967,0
0.751959,0.502452,-1.014744,1.058356,1.135856,-1.518311,-1.459576,-0.264555,1
-0.229739,0.726279,-1.094602,-1.332747,0.256712,-0.126134,-1.162237,0.704601,0
-1.643935,1.295938,1.543857,-1.117373,0.728344,1.881459,0.352531,-0.882845,0
-0.154792,-0.813677,0.352920,0.924950,1.336592,-0.123599,0.345023,0.014990,1
-1.093558,2.159421,-1.256227,0.296787,-0.051827,-1.270910,1.676237,0.050490,0
2.220036,-1.111668,0.044729,-0.313305,1.970368,0.827104,-0.775340,0.506942,1
-1.339946,-0.801368,0.615507,0.534516,-0.125776,-1.061827,0.294064,1.014695,1
-0.788097,0.278624,-0.029830,2.612014,1.155857,1.434800,0.705238,0.227557,1
2.548919,-2.779281,-0.264126,1.309626,1.055240,-1.097748,-0.551898,-0.160843,1
1.436032,0.364538,0.437743,-0.372991,-1.382236,0.323383,0.011071,-0.694431,0
0.747094,0.963565,1.606430,0.150121,-0.764016,-0.800785,-0.616429,0.800073,1
-1.001493,-1.460322,0.894467,0.469044,0.965148,-0.946931,0.234573,-0.179707,1
-1.389093,0.091319,-0.835166,0.160719,-1.027849,-1.553305,-0.178486,-2.096647,0
0.468167,0.874113,-0.683318,-0.698922,-0.118015,-0.105754,1.790713,0.619998,0
0.132773,0.406846,0.071833,-0.809866,0.306499,-0.103349,0.395655,-0.845900,0
1.493163,-0.843737,0.879092,0.751322,0.524035,0.712843,-0.218700,-0.242838,1
2.892130,0.171411,-0.038200,-0.001348,0.578150,-0.029270,-0.679281,1.639433,1
-1.448700,0.491800,1.542865,-0.379164,0.434180,-0.442778,-0.017192,-0.122802,0
-1.640638,-0.407875,-0.585659,1.111603,-0.929472,2.644455,-0.035989,0.444848,1
-0.007842,-0.336161,-0.413834,0.080855,-0.555426,-0.422510,0.668256,0.680560,1
1.122035,0.178165,-0.318537,0.610492,0.852821,2.315317,-0.880139,0.984830,1
-1.000669,-0.124693,0.288291,-0.102069,-0.153417,-0.166321,2.071696,-0.973777,0
-0.881265,-1.196578,-0.011304,-0.770720,0.537630,0.252323,-0.578294,-0.168229,0
-1.280051,0.554475,-2.175476,1.248594,-0.600134,-0.469951,1.345829,-0.037729,0
-0.506488,-1.271403,0.523114,-0.751893,2.114334,0.366882,1.157176,-0.859745,0
-1.517721,0.865889,-0.492242,-0.575438,2.116286,0.130652,-1.112487,0.588342,0
2.749887,0.886111,0.864532,0.729360,0.633587,-1.732335,1.106944,0.758293,1
-0.007277,1.031772,0.998403,0.112768,-0.625872,1.006950,-0.674046,-0.641507,0
0.198425,0.334770,0.619331,-1.424912,0.197763,-1.219350,0.167807,-0.523695,0
-0.428848,-1.254144,-1.257362,0.967558,0.669566,0.779003,0.948978,0.065911,1
-1.065971,1.277459,0.327109,-0.991765,-0.419175,-0.502579,-0.533076,-1.453157,0
0.745585,0.300637,-2.113161,-0.034970,-1.396036,-1.343978,-1.079301,1.152934,1
-0.423765,-0.515418,0.492071,0.911905,-1.267737,0.735310,1.120716,-0.207825,1
1.048207,-1.730710,-1.369700,-0.599173,-0.469452,-0.418709,-0.338222,1.753689,1
0.690121,0.420788,-0.855533,1.314207,0.340501,-0.742869,-1.485518,-0.281079,1
-3.039843,0.182531,0.915570,-0.925317,0.349614,1.649373,-0.084784,-0.125003,0
0.350610,0.062271,-0.832124,0.399511,0.445061,-2.301684,0.774671,-0.903474,0
0.732055,0.831487,-0.723414,0.449911,-0.327112,-0.603815,0.097108,0.966319,1
-0.896588,1.297581,-0.079423,-0.554569,0.755658,1.340258,0.015002,1.642599,0
-0.710023,1.453650,-0.326935,1.092805,-0.314686,-0.538485,-1.230443,0.395973,1
-2.891654,-0.124899,-0.430477,-1.050451,0.278477,-0.734659,0.958767,-0.175930,0
-1.651658,1.076686,1.812803,-0.878546,0.033397,0.954717,-0.049699,0.894784,0
0.731973,1.583284,-0.074512,0.002889,1.825781,-1.231754,0.392416,-0.959467,0
0.183403,-0.979056,1.045630,0.220757,-0.159608,-0.904925,-0.153405,-0.406535,1
-1.407424,0.156483,0.397565,0.796335,-1.050137,-0.141193,-0.430288,1.215411,1
0.612149,1.231320,-1.247077,-0.032982,-1.164379,-1.367866,-0.918058,0.916942,0
1.565795,0.731658,0.304177,1.001189,0.707714,0.998823,0.851473,-0.332144,1
0.484965,1.248800,0.716011,0.622906,-0.726728,0.952311,2.146257,-0.339916,1
-1.867679,-1.184816,-1.381298,2.412122,0.256547,-1.015877,-2.195817,0.048348,1
0.709593,1.106238,-0.243117,0.527459,0.691774,1.952806,0.251140,0.369786,1
0.417825,-0.190666,-2.312878,-0.402194,-0.759061,-0.083060,1.066603,-0.317900,0
1.195248,-1.255836,-1.893729,-1.623615,0.634146,-0.489067,1.396965,-1.654999,0
-2.185805,1.351344,-0.555491,0.639939,1.528302,1.018432,-0.859712,1.434804,0
1.383393,-2.229059,0.585542,-1.116946,-0.277843,-0.700681,0.182038,0.448645,1
1.247645,0.271167,-0.773884,-0.822195,1.875220,1.543847,1.464922,0.387025,0
1.232159,-0.460523,0.080787,-0.537530,0.276042,-0.088484,-1.082914,-1.279946,0
-0.738791,0.218970,0.752193,0.036677,-1.858242,0.406473,1.749229,-0.997606,0
-0.899095,-0.983168,1.528826,1.697209,0.923663,-1.113329,-1.732848,-0.877744,1
-0.846219,1.391632,1.864118,1.502336,-0.550350,-0.058983,-0.429415,0.244447,1
-0.164807,0.279348,-2.278108,0.005889,0.522412,-1.019369,1.207287,-0.560654,0
0.854883,-0.465952,-0.406015,0.392810,1.457589,-0.714761,-0.128360,0.120613,0
0.425588,-1.768119,-0.062843,-0.373152,1.399966,0.726259,-1.268554,-1.385254,0
-1.044307,0.288449,-0.091057,-0.889466,-0.844410,-1.461266,0.007248,-0.457357,0
1.073283,-0.402528,1.261485,-1.451944,-1.882035,-0.713702,-0.527947,0.808472,1
0.068582,1.109124,0.799264,0.292618,1.183148,-0.562706,0.863654,-1.411310,0
0.115536,0.108139,0.814707,1.107198,-1.897258,1.251910,0.361105,0.869484,1
-0.431283,-2.238924,-1.082602,0.495963,-0.922004,1.396201,-2.316444,-0.498392,1
-0.328119,0.216032,-0.628563,1.467426,0.328336,1.244765,0.853913,0.647772,1
-0.337560,0.104315,1.068320,-0.067116,-0.144071,-1.182224,0.428121,1.217936,0
1.492410,-1.360369,-0.560494,-0.063810,-0.079618,0.428137,0.974079,0.458214,1
-1.524747,0.168046,0.516074,1.156942,0.231608,-0.442828,1.591988,0.035357,1
-1.983447,-0.047466,1.245258,-1.052185,-0.359617,-1.439480,1.530591,0.254224,0
0.016158,-0.505800,1.627625,-0.214284,-0.670469,0.208514,-0.033328,-1.839103,1
-0.517479,-0.613619,-0.216514,-0.070555,-0.064149,-1.323101,-0.534970,0.244468,1
0.700744,-0.432908,0.613382,-0.834731,0.210450,-0.457150,-0.872098,0.556366,1
-0.925278,0.630297,-0.432221,1.204918,-0.131042,-1.105226,-1.899151,-1.124976,1
0.014487,-1.759961,-0.616981,-1.371698,-1.023298,-1.937539,1.375131,-0.755227,0
0.374055,1.518417,0.317906,1.556896,-2.571749,-0.848102,-1.200487,0.211880,1
1.742217,1.975977,1.449893,0.858973,-0.205617,0.512434,0.864693,0.135155,1
-1.198179,0.474051,-1.054874,1.139913,-0.665805,0.457606,-1.062246,0.537937,1
-3.261798,-0.583457,-0.203388,0.265138,-1.709731,-0.739813,0.042825,0.713437,1
0.677396,-0.812235,1.673772,-0.915625,-0.432008,-0.104367,-0.135962,-0.930629,1
-0.003574,-0.349144,0.112145,0.767452,0.724998,0.010547,0.040849,0.579169,1
1.592028,-0.138013,-0.706779,0.564178,-0.284880,0.924690,0.385847,0.228833,1
0.818699,1.092160,1.622597,0.034986,0.171733,-0.706762,-0.360940,0.238913,1
0.801813,1.532086,0.657877,-1.915355,-0.076669,0.990799,-0.790784,0.203155,0
1.148172,-0.993689,-0.101788,0.965208,-0.082276,1.299848,0.169886,-1.501939,1
0.195851,0.851908,-0.273387,1.571987,-0.995411,-0.324307,0.518206,-1.589447,1
0.340253,-0.625488,0.641754,0.062330,0.276169,-0.998585,-0.464251,-2.385358,0
-0.689045,0.612616,-0.193314,-0.830411,0.198090,1.343338,0.286441,1.171213,1
-0.797411,-0.406599,0.240709,-0.156589,-0.325764,1.352595,0.891026,1.382813,1
-0.327286,0.790713,-0.345505,-0.856463,0.746928,-1.062961,0.895061,0.351773,0
1.545984,-0.253211,-0.716428,0.397897,-0.332665,1.413507,0.446112,0.288170,1
1.120025,-1.425846,0.749579,-1.468790,-1.507986,1.462868,0.261362,1.992686,1
-1.492063,1.178556,-0.435303,-0.414048,0.480615,-1.596507,-1.031343,-0.302429,0
1.444353,-0.518248,1.270554,1.212420,0.002885,-0.243804,1.314624,1.749251,1
-1.821226,0.787372,1.381440,-0.197854,-0.956464,-0.782417,0.565038,-1.141041,0
-2.036618,-1.988942,0.012933,0.447113,0.737364,1.555841,0.041196,-0.104404,1
1.445319,-0.895639,-1.567775,0.668525,-0.014234,0.391754,-0.626424,-0.656810,1
-0.200188,0.142763,-1.393481,-1.138426,-0.945813,1.160822,1.061903,0.357862,0
-1.058693,-0.233843,1.459959,0.655316,-0.766376,0.922664,-0.229179,0.698529,1
-1.323713,-0.935647,-0.426810,2.152940,-1.409770,-1.366356,-0.021618,-0.586494,1
0.213928,-0.510763,-1.263981,1.805076,-0.767040,0.547773,-1.262257,0.083201,1
0.376350,1.033950,-0.911385,1.096218,0.398340,-2.373193,-1.052528,-1.171999,0
0.450119,-0.346151,-1.370310,1.117188,-0.352169,-1.029354,0.871211,1.538228,1
0.020461,0.105232,-1.728897,0.668920,1.003091,-0.219560,0.240469,0.159108,0
-1.750869,-0.829272,1.289289,-0.407452,-1.508833,-1.904225,-1.283733,0.121999,0
1.211279,-0.369289,0.463087,-0.059395,-0.241492,0.144972,0.710807,0.228740,1
-0.430853,0.409398,-1.057619,-1.683484,2.055791,-0.392567,0.641817,0.653925,0
-0.491197,-0.830907,-0.230661,0.191373,0.267686,-0.310042,-1.364702,-0.841732,0
-0.012859,2.914103,0.397278,0.078492,-2.063271,0.757670,1.804647,-0.539601,0
-0.310116,-0.285659,0.576229,2.222254,1.469695,-0.075880,1.562418,-1.133586,1
1.269740,1.141099,2.230606,-1.677659,0.725200,0.794506,-0.206996,1.354502,0
-0.214828,0.123801,0.009152,0.058885,-3.106533,-0.414774,0.549997,0.414980,0
1.004296,0.177090,-0.154647,1.665189,-0.004230,-0.759524,-0.095594,-0.299702,1
-0.768401,0.759223,-1.060098,-1.369094,1.670039,-0.606023,1.500934,-0.772211,0
-1.126715,0.451853,-1.670625,1.340704,0.531105,0.748859,-2.230827,-0.659731,0
-0.205636,0.319766,-1.122544,0.410159,-1.717511,0.131328,-0.062216,0.652073,1
0.095407,1.367353,-0.002093,2.227543,-1.028303,-0.823135,-0.149376,0.708363,1
-1.042658,0.668575,1.486145,-1.068703,-0.895658,-0.760483,1.810572,-1.502192,0
-1.345158,0.136007,2.087030,-0.367677,-0.837709,-0.027627,-0.524252,1.172630,0
-2.760891,-0.090521,0.305708,0.547306,-0.099946,1.011536,1.202209,-0.145066,0
1.543235,0.589086,-0.138295,-0.172710,-1.998538,-0.092340,-0.091102,2.563605,1
-1.235867,-0.166258,0.306140,0.820504,1.171396,0.128077,0.360420,-0.626676,0
0.063540,0.105878,-0.870525,0.055873,-0.062893,-0.145477,-0.241263,1.235729,0
-0.127299,-1.176293,0.657431,-0.035416,-0.964727,0.550223,1.228045,-0.042978,1
0.673574,-2.050955,-1.332342,1.002543,-0.346422,-1.091279,0.144106,-0.732801,1
